C1,C2,C3,C4
54.90091106905003,23.073701899131237,5.072204430479298,49.69385749944427
49.1396645847143,23.149129415038548,4.884435248781663,49.763526324827836
60.125330430770795,33.26299780749635,4.605917675830224,49.25308296442955
38.594186084918675,24.147413903364633,5.228502750785507,50.31931894602935
51.29287415528355,40.468679527278205,5.444584993006759,50.311072036236645
51.199459174042616,24.83208414864013,4.9421804369691085,50.03584166249289
53.39125031699586,2.3107461262786693,5.375448233215919,50.22567721149204
59.087496276026265,20.456197736128722,4.75315139112252,49.620291874556465
53.983147748976826,34.79701097894962,5.268758843949906,49.82263025838217
47.29670883144771,17.55906439793423,5.388430176409159,49.89310656675598
50.95295122190985,2.8045863773304873,5.467152995126106,50.01501705097031
60.28146225276515,23.402150537225364,5.909148736454128,50.36503223247807
51.63244158583113,8.490569627340147,4.942308199633834,49.45902837144299
35.16469003459699,10.779495875159235,4.9260341524159,49.864472795595375
63.196787643595144,12.240832949487675,4.72658088195474,50.57696935411834
62.75356371581236,-2.492618417124376,5.343393205399058,49.95545769970894
50.7598490819239,16.392425011210932,4.907401058028761,50.58184324986678
46.56742306154155,19.990991654997536,4.322952069582144,49.68287584012321
46.549541518586295,16.570416919349167,4.920925292396839,50.382350181782364
32.36167271339319,14.925875042157259,5.304994220520475,49.72421895670314
52.6777652027763,32.09783158580348,5.040163638846129,49.86659603414543
68.65545292076861,22.756157654791433,4.682475879741696,49.35716182625117
58.702386907917884,6.569414460714407,4.688957790240224,50.09638374488978
58.99116500946337,18.06242323654395,4.480148873704255,50.41919381351076
56.967448164999034,26.674960688587774,4.882298570532426,50.40226303487379
54.998361053613586,26.729366796863875,4.815945354960555,49.514545262658906
43.4025464833973,16.47214504107656,4.91394974628839,49.987476200881176
35.43494744707812,30.14668482076519,5.203772086124669,50.30056659628688
36.18243273530311,25.963699401191953,5.189084170477928,49.98156361965526
39.73451896861975,9.08495000120545,5.147380477706513,49.688780524421354
40.32014645775983,29.445679117457683,4.732262414440373,50.02996306811424
43.49982866040435,30.17646356009803,5.356988191760135,49.833116763171276
59.867381286308586,29.856075561241944,5.021520604315143,50.50756162687356
56.699792899716286,32.481356077599614,5.114659936363223,50.25692360819952
63.409742717832984,7.933151898414241,5.253261560719211,49.77195314333493
38.79996682055992,30.533882508769814,4.74561056265769,49.931063362136136
34.719254217283726,16.688216785839032,4.886152037748691,50.17965078023313
65.17496361812299,11.59973601682378,5.322968689836017,50.26168408935346
66.82227473653629,27.004215060780815,4.762880426526118,49.82912400100403
52.807217099659475,21.953760742006136,4.781698249134037,49.9069309834624
50.28743519644911,-0.11555658405731606,4.928273038298798,49.874794517503695
46.15944138210069,17.845868778424123,4.993474822179081,50.54393054419177
44.31860073767758,2.592255886727731,4.93614063869299,49.93715952435779
46.19511602551786,33.160378695710946,5.138668615307871,49.69301333962108
58.130700795383305,29.375218866824465,5.039062654474162,49.58687140443773
42.43623881505002,8.559291892922607,5.331965329950365,50.07085184842862
33.94244166098372,12.382148963002502,5.316693630384525,49.8648353383624
56.51012351580484,11.40907116413312,4.97739479211482,49.79412229623934
50.01225275308116,16.10364676287366,5.350290555937653,49.715805691643354
67.3092549639077,23.196935759320322,5.01780827536087,50.082220738299725
65.14303065129238,33.460551020032014,5.055473567791324,49.774956424155555
61.339079348237874,31.161367367163372,4.894347122858788,49.60518013881115
41.256139869917334,5.43995764695884,5.164772892528783,49.61014343824486
50.7962495527815,17.98937109025719,5.1338838819167485,49.53597027923999
66.21363280110928,16.82068047202788,4.834816663069219,49.69227662357067
37.1780827010489,16.91958808794388,4.644229296642811,49.995295901929424
42.05420005846254,18.96433885054096,5.090928835192257,50.043622327222316
45.084306620807375,31.90091100146745,5.139672238536746,50.22465402150223
44.50899219737815,30.996895612301337,4.403252064796474,49.88194074651065
57.468718286512974,14.915618023938706,4.833622010103446,50.08050389679521
29.823992724885645,1.3338018842669648,4.622192139355534,49.980759108791766
46.914601278997615,4.6997187145269095,5.036764511952958,50.044237229539576
56.80621075072855,45.836009003735455,4.851570789851992,49.738325513640106
64.7099880676216,27.65119712062945,4.437182421106304,49.796638563571825
57.04523237371921,27.631029698896043,5.322114772821543,49.556046019176186
41.918032054160776,20.177709355936212,5.010785139969859,50.44393581462115
49.32506151479224,40.013624453918624,5.02787062910857,49.9285081671492
54.75603457557359,26.558577728468826,4.98450789752265,50.38953406514307
39.8276589773473,25.354203858515508,5.0432123739941765,49.88904258996573
67.53373674345418,37.486334947705814,4.728518179118735,50.066971536932066
41.49951081498011,15.5516027667089,5.135845422671212,49.905998051111304
56.725830402096506,3.4970454961412543,5.39790012492877,49.94308385015641
41.95891082309857,36.1296695156702,4.8913860806131515,50.369207325176305
53.256657434526105,16.691394804995966,4.751954527575016,49.86321891314917
41.209675305515134,35.50371008881181,4.946543635014163,49.71444872268796
48.876595498139935,11.700149220651099,4.853796390286276,49.818483891377504
52.24009662153043,20.121766186085175,5.045515036725128,50.74691204016342
61.76103710596273,27.26669737619542,5.052470402112858,49.79257750512014
46.2800961379741,-2.9212352604747807,4.862421734347724,50.21068110899343
35.654240705413365,17.9804832756437,5.032238169338155,49.891862976269415
38.80479995497222,38.09319288155529,4.664492840553152,49.741459182934435
54.309915877542586,23.52372386397577,5.225977774104908,50.16261042899584
54.540871259676265,19.987462340065147,5.182453115464315,49.451694393106585
61.836058021660364,21.9202357800623,5.010964392206121,49.9586336698635
35.51481581838069,15.929746776395271,4.817981966745647,50.46662898328725
65.25220906300605,5.723480605381482,5.18672953599209,49.95999967663789
53.949262332772776,-3.4804201203803586,5.320191884667543,50.03739846013239
45.231782847607036,25.019264085106165,5.043204127987755,50.381194951815345
32.274179537500984,30.384377011164933,4.453930771153465,49.498328808935895
53.75393016972137,14.80277206119784,4.8997527687135785,50.2096778641041
51.998672724234005,24.625882614493612,5.605896322370488,49.77105605411297
49.11634635377737,16.708578685241164,4.834535727453381,50.35854499385748
53.16242084853699,29.13735864323639,4.817456700078502,50.369464514707225
42.26305525897201,35.8331266717461,5.9557525067747905,50.42298547337294
50.98748438287541,29.059401418279947,4.878175590297277,50.30059127569341
56.50033835910929,13.617763227140529,4.633043817811248,50.456255015706574
50.11896320665222,35.19569740348106,5.300689256223234,50.2421062671578
42.52465492218553,32.576545049694865,5.496291319229694,50.200908744583586
50.674257097284396,12.029895463443674,4.599827882563655,50.00576593184146
48.47618148160113,18.2584656561202,4.683291587844366,50.013451585908165
61.8906727176945,6.624454928993819,5.3272130297896085,49.55235720637453
58.55897654612921,23.06334293551636,4.801066604013914,49.67175588481639
48.8196593700024,9.220289583829757,5.087971187905818,49.689677270979615
57.646909719294605,22.310540301958056,5.397222185112261,50.02552171095846
57.92512870857426,11.727731741181639,4.80132275616929,50.32743463820642
53.06366027952887,31.689363339737525,4.89335769793422,49.98842066784625
41.41066978738825,22.743902815639267,5.297204592083518,49.492027529310896
40.620428880723125,18.223609538976984,5.108022316408338,49.961302252911246
53.22105019423466,23.285098940126638,4.833963799784275,49.72951919110408
65.18706039882207,26.22955096002059,4.682583730516795,50.30572262409179
52.09855106717879,29.441359290769356,4.962978640168392,49.80896742299555
68.57622023955614,25.552544121657956,5.596767077556365,50.050905561674234
39.293413137375545,26.648012927072475,4.762207468006537,49.7376565903778
58.00451380407761,10.914410295081915,5.137958158972178,50.01287906203757
53.17138823694855,19.89836301305641,4.755662696396479,49.75684090501918
34.522559275927144,28.891271010747566,4.919649291260335,50.54768543135554
51.04156657372954,26.92295074528306,5.181922801879293,49.636343071999015
32.639363343528004,15.898566681350662,5.233007575926718,50.19211640950325
52.597199198197266,12.625092682279012,5.051686871579211,49.791527893197944
70.1188937532299,31.161686535499207,5.231173559170762,50.13176783947332
50.87273166045624,34.38337849786744,5.117505298471619,49.53138280202254
61.22824142972898,32.79359589958385,4.715864605746363,50.121884371614414
49.26542432959841,21.1721208545349,5.376181254919543,50.26493642208585
52.25737032835116,14.726408163051879,5.381821758827103,49.47617351204319
55.03921301741491,17.18746210215828,5.429462686541383,50.27670213493577
58.5454503416176,43.145467867408215,5.231769845327842,50.08787420011156
56.024751723785826,30.75624935997562,5.61427641387,49.7260312143284
64.97301865999142,14.230540711472035,5.347030039391841,49.55813763146704
41.09328136685181,4.51198568822006,4.522005119066213,49.50770531845286
53.773067152313956,23.831174046730833,5.154617182084375,49.95166572573552
75.20103168923781,20.042221422635638,5.1554012587504605,49.798951874803166
53.24292966619871,26.087875566529235,5.277387373405951,49.86551463869523
33.0722649422132,35.1235212690082,5.1626896100187265,50.181478780919726
67.26055750123533,33.6746230258716,4.751042205206527,49.76353958039452
61.497364421514824,23.251069680877787,5.097009857520923,49.93613038170287
52.24136646927971,36.41854380310991,4.852950437466072,49.47821971156059
46.28428955366003,20.904644067840728,5.043701343893228,50.1791332436165
46.11442429632126,39.66521760718011,5.031295064738222,50.41281723610719
56.31313599549196,10.764430454331142,5.010417113650164,50.035551765258056
61.54093420406758,14.761552225544081,4.3027978041600266,49.63651044042506
35.50691377217588,26.16490520736411,4.949962246738183,50.39823640259032
41.28701428279074,21.47079026042,4.979661834678837,49.61969712432397
59.33706259291678,29.095995426292898,4.775095819967063,49.36261127812176
40.483835716954225,-16.230117597717665,4.960348896660562,49.99849526888798
35.46632573880029,29.79966016176,4.675818231058635,50.13484272238112
59.689725757842126,22.613894604869117,5.067803899686897,49.99569705390457
43.10802126209553,31.15631704866746,4.780569304979093,50.34173367610834
29.797498152536676,15.779331598104335,4.8270950827671415,49.34083364846796
33.73953013395911,8.905641287532152,5.007561482427776,49.82401519850324
52.63932864013668,20.930464778654212,4.80780347176842,50.35573725097368
56.19430924907745,46.95277554055629,5.06497443739786,50.42595663770576
62.64983102184906,10.297300067575245,5.184429100955223,49.833216842637825
48.12070257540058,21.518828998457842,5.354304486448248,50.58513334939689
25.720981935631286,37.01638654665386,5.1177177474942885,49.892527212593414
51.64690419741431,6.785360774472197,5.022987520383025,50.2200793490571
58.22990503701203,30.84236585111782,5.226319657060332,50.21097383838401
49.18120748253124,20.905835117459823,5.067177970653483,49.99663470837314
53.90143139117614,22.21726192147552,4.986268248865123,49.88117557235728
54.258140793532135,31.842882132106872,5.049660043069782,50.10082188049603
62.928187398786676,13.91629307107768,5.176686614540912,50.50411136466006
61.259243946864274,23.067746984700957,5.052745479135762,50.19731921056865
65.08921160625812,19.71420739693261,5.385875474762967,50.25598743810619
52.80497387558141,29.551106426137046,4.496237208302177,50.03076927163605
59.64999328113299,34.40843162648471,5.081719968366748,50.55514775512281
44.64873884361903,1.1221099258029135,5.073783831019368,49.812296164377784
47.63858968578008,7.145700818761059,4.758577782045614,50.51388664896537
41.45088100751125,31.130289173259012,4.632128494672039,49.66512574138358
41.87908387317727,6.1401499750813056,5.563291699069339,49.83634471593249
43.493037561673766,23.40583404193889,5.125049095257604,50.27280726108407
60.53595484031945,6.85370708226867,4.873696618657375,50.21407611015373
36.87433707771233,20.709823104294994,4.89745127294673,49.99538955851465
45.05798799458629,21.154228938449453,4.481441189494423,50.07270978116193
25.090439863421693,35.26638611616342,5.426863995497917,49.571961560167935
34.35862720233213,19.229827240579898,5.217285542642088,50.1908226212319
51.15004335354194,18.601582522963483,4.701444931345647,50.17558258297516
49.364420807049285,24.60174652993043,5.035492704946284,50.27956931911369
58.49436236695351,13.054780285582153,4.917686235241112,50.02732662408327
61.482645702196294,28.497145147166762,4.885236505971148,50.21024855150518
54.338370391193486,20.289213517933923,4.801180314342007,49.870867368305944
63.46187666178337,18.343854861434764,5.506522012439181,50.35415665541038
50.9328659833839,22.368615625543466,5.684270302360896,50.96694583122872
40.21185764852817,22.460870610671094,5.3745156871036635,50.37005980640743
54.02409514829442,21.875204787169338,4.966091559333916,49.979309245248324
48.83908514438023,16.664229626328442,4.556754900142915,49.78290045184501
55.432222668767324,24.074103575803928,4.928426280385056,50.69936366005954
50.68087744263893,25.45658798172788,5.0300965390944405,49.6779572472879
32.408997519790105,17.957874313652944,4.385033587423641,49.748523178527606
48.404348795533295,13.325796979457236,5.395791758876166,50.69954285055685
53.377265159494755,24.1847171871577,5.085082938932459,49.901937191745304
41.291580983204504,9.465476628065872,5.060876609181801,49.974842385783816
29.95665324682249,8.942329221875198,4.759434530709097,50.282424630065506
46.64704024192366,29.4025674859502,4.941594002868294,50.036547119654635
43.40772695689241,14.702242890948265,5.006240067803329,50.176125730712556
37.12168379687783,35.84404213045171,4.9568643051422345,49.511217506777896
51.13444052882581,13.086787340913336,4.560091730512429,50.111443148539486
41.60449695012567,1.5315561806355724,5.1274675251729205,50.745884453932
34.251340840796274,15.84747879567487,4.579119377414941,49.92260965808874
55.38751280451691,24.98713269133918,5.23051713043004,50.74451996697265
60.20123771351425,31.97777229523428,5.398571195337402,50.290517213442925
53.566661717412174,12.074223794670374,4.56032150332553,49.977326104452324
35.31847252575666,31.14809153647117,5.193529576978002,50.04922148773374
71.09467710926494,35.295343308485116,5.318315246482731,49.941368687307296
52.755652193045634,37.59643411632152,5.004832408754862,50.43455897621432
42.36627452150151,40.28689864164973,5.708435527796757,49.8788468270478
48.17281276363678,17.1312628382491,4.9465392800059735,50.31297015850029
56.58861728258322,8.481692743158023,4.909948510221204,49.40907642027285
52.13465094212755,34.00156828961809,4.938789339813886,49.78751057838936
34.50995634747294,31.505498445372613,4.453528365957975,49.73052877340219
49.6428456219654,37.721920601063076,5.284652711417522,49.52258059332513
52.233763232712136,15.828332652192778,5.614488586081851,49.829675672694115
64.79952190928792,20.283059830375468,4.441332199576989,50.156244996772664
45.45438815636727,21.871989776361424,5.063796619513124,49.853078294625035
38.664071260861306,28.257044129701764,4.459181379380935,49.73927766115769
31.36521437463083,5.285499633007859,5.474863147899136,49.678690787669574
34.83704510298654,15.299229565690863,5.023618774542301,50.55587483804604
38.01454274473828,12.68277649490731,5.215339951421778,50.06691501233026
41.678127052828856,11.386768740127982,4.762958034332329,50.21861485717371
68.35038885566745,20.25790710303162,5.140645001706537,50.121649023783526
61.54245187126316,27.389364715959097,5.024029394174725,50.15028278948831
49.28406063450408,33.68105779396703,5.26907050525783,50.31314044293168
53.42510291459449,24.55415739394272,5.364324523483149,50.65445795488455
57.748407747319305,32.37116662832273,4.989312248569154,50.0676089361488
41.92430790719692,-14.155486735864471,4.983859217552555,49.84721151825233
46.34468578680402,30.814248050685386,4.145996306095887,49.954419411649226
39.59331715503154,25.630971541504984,5.00079742800525,50.66170658301969
47.21643643468911,28.691878142842096,5.10579802211467,50.165451010759554
43.23337464608403,23.948132813398004,4.78405363703054,49.84818738731109
61.01472486483985,7.504234420125609,5.089091271766927,49.36131557313113
61.59714096276816,32.492917551954235,4.593074620897216,49.77518507100902
30.54068609144464,19.387588378155197,4.652794554794851,50.22195178224057
55.80249198348872,29.66393115684649,5.515406202604075,50.054614127838235
49.91109503423097,25.683071770063044,5.318844262223277,49.28898711401425
45.556911772656484,22.15429900996715,5.071591656315126,50.33954347101872
61.94936693569667,2.3733089143200523,4.435904097297083,49.799940772460275
38.876030645139615,20.099336071815593,5.033277705769383,49.927314983910875
45.60483394537526,22.19302070474418,5.437719469579935,49.875787637148235
54.04893872729607,6.470717636666755,4.8608679847845115,49.598355797137636
52.05971575809467,-5.094286715947671,4.790987815916576,49.948767640425274
52.84242962623593,-0.9278479821462113,4.626927832437875,50.108082370198474
57.26950555837706,28.05976660460404,5.1634461175987445,49.75894371224251
67.45144973317734,45.69540721966374,5.274315654668823,49.43291052648824
46.09434908169934,26.832848554956733,5.310222075447162,50.10142082113639
42.84661307253714,24.75643785058063,5.092967764269642,49.99036954440682
38.43545562846798,15.828180682984897,4.556939644047941,50.38352851621422
38.629675026809615,30.95463182659843,5.45878505435096,49.85347992632084
47.84027835901487,21.780433038154793,4.6408741416373305,50.10821873299671
44.57318174701473,-1.8553722717311096,5.172598602750879,50.11836991039293
47.63895786339083,19.00534940370097,5.067666839367927,49.58343051465739
55.581885072083814,28.375071230358003,4.991947644710761,50.29252065153891
39.305827076950195,24.50712199300805,4.8971014946107605,49.49955829408241
64.7639397004708,43.75204036527468,4.84928653597779,50.047087517274825
53.95126868001487,18.791896255364975,5.1109107442649995,50.051042911251635
59.5738650803489,23.17407558473412,4.927283650629244,49.68772274316251
33.25591321381383,24.953683658479175,5.006379588314951,49.69588571352337
41.97807026218313,25.467215926531786,4.904415344958818,49.821779779099074
49.42558163933059,37.30597716820978,4.865278146013255,50.0325267394678
46.36052278992978,28.90187046619417,4.978581934886205,49.13415050682029
49.74066806412784,14.842748331140175,4.718155314877174,49.785354729328716
47.966489995519105,38.2841597246301,4.561455118881553,50.051837428942065
59.8917630374893,14.725010397421682,5.0107857531654645,50.121322322881966
59.96047771531268,24.140948864449573,5.171960263098568,49.91687260322793
63.828484378887374,32.9580385538183,4.757726484967617,49.98823885816153
45.00909318258161,10.573629324972755,4.932251428537422,49.50969240626498
32.155554037897375,11.939432458922461,4.564770965052133,49.98938387586144
58.579309518036965,35.134316378457356,5.192867150281501,49.988533938402455
41.95773008188271,39.54356632852266,4.904864557802682,49.52151980191957
51.84618893399393,9.583252453017955,4.78041446188314,49.947826595309024
37.154810401755825,9.58956770046628,4.668775459081462,49.93514837424586
62.77030890208685,20.889078324896595,4.920174316742729,50.090207100652364
60.926327317515074,16.514864175907967,5.110381699715723,49.87104371908177
37.9454090815441,12.958315783669024,5.140629610686462,49.95936198667046
51.7698168204967,22.24793806125829,4.59411758177971,49.97810931112066
69.69701671272344,30.490931925275675,5.305524103974171,50.17005149136113
51.12277154889099,17.09799396758196,5.018554551260898,50.460318333602835
61.20107252862892,26.112712293821193,5.084318969209865,49.62090813794332
48.37877403387597,23.064980366984155,4.792618470607887,49.860354839865224
57.751166778079906,20.456294448572987,5.069996862087319,50.25323630721947
48.73505333528439,33.18160365717284,5.315873291032771,50.06461817263597
44.387672098510464,23.76900656164129,4.7897823097265135,49.969499420528265
54.33558606901486,30.007769403363596,4.63035986676178,50.36150702572029
44.394556257285835,39.4402936400387,4.704413313922621,50.50017620290166
53.96767501630515,20.467457830623584,4.837639745371665,49.99731146308659
49.2406652227272,22.34978443555115,5.183502995506527,49.473251030361716
37.0235110596666,36.514321471580246,4.798513761996326,49.86220130700485
47.133323557384536,31.784292037149307,5.364536762681491,50.0115251569838
51.463210367783475,6.536588347032007,4.786288648095292,50.06166736571674
39.141263117765945,25.758637839258775,4.760867495003424,49.842341149452245
51.56535693011614,15.79604345438672,5.288902261864043,50.18845428633546
53.39483582303507,22.002614424209785,4.746791873210699,50.25746794057517
47.312451249913984,21.25204007988611,4.876434929406558,50.118433749225765
43.87729942416065,20.632818518715126,4.967414991131368,49.65893195720117
50.71429419863609,19.776573027560094,4.846656437357045,50.1266443456949
64.26731466359665,44.83642455907897,4.740650099020377,49.85634767725706
36.658633431298405,12.100830406869791,4.795227139147538,50.08089969453531
61.45875430039396,3.9798542104080106,6.016758779251083,50.12546583667254
58.909108807690316,13.945744338967629,5.255337985321917,50.26415833165199
55.172220323775726,15.651688947737323,4.651768221637492,50.31685808208762
69.89192923130612,19.499247186311276,5.5460028965355335,50.62240281793828
53.96511642923427,24.448557504480743,4.554916537378163,49.266575805296604
47.9664642291803,31.924729901057738,5.086930533283036,49.741849990594844
57.332566935388975,31.73071997535331,5.318326977273054,50.013394075800214
55.07958215161151,24.882366474984,4.9362167510661354,49.38795094848398
65.93031307935365,22.487658645860044,4.958507972701982,49.86664405262598
48.15125119096672,24.23004034313749,5.283422894993986,50.43173113343764
38.84923389108798,26.071521140378678,4.887210198010277,50.55440830011835
57.64194689177374,11.603237564338189,4.878893060334047,49.91388197282003
59.82103081061646,9.010273031056283,4.8451941088707295,49.621829373420375
77.16345107483477,16.30861907223859,4.85998719004211,49.91246293094206
53.72617964336992,28.16046457327502,5.354678222672186,49.74413026538858
48.895093377516304,29.20374757219446,5.024784360978517,50.33285082589215
56.659499708168795,34.21489797117511,4.683415958564763,49.74538672410182
40.98922226316707,32.18794685178827,4.788531306883954,49.87641658717914
35.23560955034337,23.283032010004618,4.8060330069015285,50.19742615692969
65.91742665734154,5.686493930218466,5.810160301354796,50.19317590438623
68.26876238059381,16.471877151945534,4.460407641000353,49.64940959040004
45.85674748021571,24.00770217076736,4.71627765008904,49.94464441007914
44.62845797942201,31.923931571410222,4.5710379623207205,49.42845081001572
33.809609630045706,9.955333317454738,5.050829684229008,50.17836789041369
60.90487506025394,29.929646069417778,4.942734926780074,50.43573398431272
42.620992138553696,17.411919184661016,5.0047760338778335,50.290572893273676
49.73232064016504,18.517176611274255,5.438964149766102,50.47876916640266
56.658702109975195,20.07737386519362,4.752949020952826,50.24670498307529
67.23229737092542,12.657482887858755,4.8612589832190665,50.16612293022089
53.1550583023647,24.195812869423456,5.048446719458249,50.41895941191394
51.03535505336797,35.12579901800267,5.093358319989538,49.88711851292646
54.41419715607313,14.85445551783979,5.2557754822893346,50.04179179898198
49.407294084178574,32.70154730526939,5.417626863453725,49.78825725913462
54.57768380503836,18.547493667560076,4.859402002713755,49.893973335672335
40.03299205163597,44.28540726035454,4.999759542815964,50.05720503846919
49.712094551919904,19.64679417021769,4.919614358493166,50.22264551528665
68.63887849199564,17.335453933512486,5.048509945562419,50.199608557823765
48.00481265440909,18.74044993040334,5.119372937836158,49.437250277128065
64.89533283471573,11.536037326528566,4.753520799816546,49.739710197560356
45.06020091729668,22.17589405745174,4.907328537072493,50.072717445340814
59.010216644751495,8.212669630315357,5.0670578223250535,50.2976177969087
38.69095732878801,8.43592018368965,4.860441432045068,50.659323590271846
40.38923669290285,23.18831860120514,5.397906699201633,49.78814391110017
29.174145568889543,4.5795313460513025,4.982650491943908,49.83038221770878
44.37633093307926,26.226228221205876,4.265776001364127,49.86657517748915
63.29439134144435,4.385171982642575,5.0652404554111845,50.290920893425
43.290650783898165,13.67451986816209,5.138518189216852,50.440257365037596
59.995889787873566,6.453571743568414,5.308829990950093,49.761423314823986
36.658236525675306,15.734107607046704,4.835974516465077,50.4473520025009
41.52537811757531,9.088055652968682,5.325254521603441,49.667809521040446
49.375065514656264,22.101782012541364,4.802825957371558,49.780511222153436
35.50313422642649,41.17404296607528,5.312513387211773,50.404054691949995
33.90293920242826,17.990286804195716,5.016751171683242,50.15971147930112
58.42196061571574,23.716633518959622,5.277834563992247,49.9631430145767
39.24384156119277,21.196159490966966,4.635107357729246,50.46950112850573
56.842959461428066,19.61929995741714,5.019316988612596,50.14689944185105
58.043872071769194,28.216351915196174,4.779565350126401,49.66798338372953
47.12925409813891,28.46234990200356,4.814727538973535,49.87232277418774
45.871441743336156,17.234895161995944,4.36675524180784,50.25307206882748
50.83335506261392,8.014255696988412,4.709682949528664,49.89484443017876
49.94293808178702,6.122514054053802,4.737151847060418,50.39664820174659
66.61516712645957,31.697986900295966,5.089099310071641,49.94821819944647
31.845130469740248,10.69408550131177,5.1238293148761835,49.96899491741676
65.19638109355756,15.667308171363182,5.4090340177952285,49.68450893237386
44.003973937843575,20.92745960387979,4.668814848139175,49.912324733996
52.95783875045514,23.170467719002893,5.169151953707656,49.79739120569501
36.691913028114826,30.760252734808038,5.367573264949509,49.973313903922964
46.58255717645156,6.661374080425874,4.9264071131298355,49.44807487851986
65.76455127939738,10.737721066841146,5.098281866403745,50.49828335211446
63.281184476459465,17.496111865476916,4.753954499233624,50.096971873340266
67.99201100385531,14.776513898834832,4.783840705414889,49.35722817024584
51.69541436844835,26.14750463756943,4.735695019731812,49.58704805804674
63.28042960869188,19.98496516546515,5.164203824320725,49.85278433399669
33.445022629133284,-4.21180114065217,4.6581841867704155,50.40989415942285
42.290744831390256,20.626458642397324,5.327092434054832,49.735603249513126
37.26163056910405,27.802291390441027,5.135785835618765,49.838330599459155
32.55444774159635,2.7873812656737798,4.689420619300557,49.91935587629383
67.51544209929867,19.564996328396838,5.024929064620362,50.0348690707509
38.46316178436888,27.602234919665598,5.247033033699637,50.54274928396566
